siteID,date,month,year,plotID,tagID,taxonID,scientificName,taxonRank,identificationQualifier,nativeStatusCode,sex,recapture,fate,hindfootLength,earLength,tailLength,totalLength,weight,dataQF
HARV,2016-08-31,8,2016,HARV_008,NEON.MAM.D01.R2055,MYGA,Myodes gapperi,species,NA,N,M,Y,released,17,NA,NA,NA,17,NA
HARV,2016-08-31,8,2016,HARV_008,NEON.MAM.D01.R2608,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,77,NA,20,NA
HARV,2016-08-31,8,2016,HARV_008,NEON.MAM.D01.R2545,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,16,75,NA,26,NA
HARV,2016-08-31,8,2016,HARV_008,NEON.MAM.D01.L2493,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,15,90,NA,30,NA
HARV,2016-08-31,8,2016,HARV_008,NEON.MAM.D01.R3018,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,16,79,NA,19,NA
HARV,2016-08-31,8,2016,HARV_008,NEON.MAM.D01.R2041,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,83,NA,26,NA
HARV,2016-08-31,8,2016,HARV_021,NEON.MAM.D01.R2762,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,22,16,82,NA,20,NA
HARV,2016-08-31,8,2016,HARV_021,NEON.MAM.D01.R3136,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,15,81,NA,18,NA
HARV,2016-08-31,8,2016,HARV_021,NEON.MAM.D01.R2822,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,73,NA,20,NA
HARV,2016-08-31,8,2016,HARV_021,NEON.MAM.D01.R2267,MYGA,Myodes gapperi,species,NA,N,F,Y,released,17,NA,NA,NA,20,NA
HARV,2016-08-31,8,2016,HARV_021,NEON.MAM.D01.R2879,MYGA,Myodes gapperi,species,NA,N,F,Y,released,17,NA,NA,NA,20,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R2402,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,22,14,85,NA,22,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.L2776,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,75,NA,24,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R3066,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,19,15,79,NA,24,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R2937,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,14,65,NA,18,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R2400,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,22,15,84,NA,24,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.L2803,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,16,87,NA,32,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R2873,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,14,89,NA,29,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R0936,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,57,NA,22,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R2513,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,21,14,84,NA,30,NA
HARV,2016-08-31,8,2016,HARV_023,NEON.MAM.D01.R2380,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,15,82,NA,25,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2981,MYGA,Myodes gapperi,species,cf. species,N,F,Y,released,17,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3109,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,15,74,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R1408,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,21,15,75,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3058,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,14,85,NA,NA,Duplicate tag id as different individual captured at HARV_023 in 2017
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3071,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,13,78,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R1441,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,16,85,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3068,MYGA,Myodes gapperi,species,NA,N,F,N,released,17,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R0877,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,15,88,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3108,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,20,15,72,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2745,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,18,16,74,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3189,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,17,13,72,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2425,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,15,87,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2878,MYGA,Myodes gapperi,species,NA,N,F,N,released,18,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R0899,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,19,15,80,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2292,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,21,15,92,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3065,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,15,75,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3057,MYGA,Myodes gapperi,species,NA,N,M,N,released,17,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2441,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,14,82,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R0892,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,17,16,79,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3064,MYGA,Myodes gapperi,species,NA,N,M,Y,released,18,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3113,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,13,75,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2729,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,16,82,NA,24,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R3106,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,21,13,74,NA,17,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2795,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,16,85,NA,19,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2884,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,16,73,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3105,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,16,73,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2805,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,16,79,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2648,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,16,70,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3075,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,21,15,85,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R1579,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,85,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2444,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,21,16,84,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2823,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,21,15,75,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R0813,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,80,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2680,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,18,17,82,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2121,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,19,15,69,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3053,MYGA,Myodes gapperi,species,NA,N,F,N,released,17,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2677,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,19,14,78,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2816,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,16,75,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2982,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,72,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2847,MYGA,Myodes gapperi,species,NA,N,F,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2574,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,15,85,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3041,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,15,82,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R1444,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,15,88,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3036,MYGA,Myodes gapperi,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R3077,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,16,85,NA,18,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2880,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,15,25,NA,19,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2785,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,90,NA,18,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R3116,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,15,76,NA,17,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2582,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,16,84,NA,19,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2957,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,14,83,NA,27,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R3102,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,20,15,80,NA,21,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2912,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,NA,13,85,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R1397,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,NA,16,88,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.300909,MYGA,Myodes gapperi,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2918,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,15,85,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2966,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,15,80,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2575,MYGA,Myodes gapperi,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3125,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,14,74,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2843,MYGA,Myodes gapperi,species,cf. species,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2568,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,15,79,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2797,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,16,77,NA,20,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R3198,MYGA,Myodes gapperi,species,NA,N,M,N,released,17,NA,NA,NA,16,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R2576,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,14,78,NA,20,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.L2950,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,18,15,65,NA,19,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.L2973,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,16,79,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2852,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,15,83,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R0701,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,15,70,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3099,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3126,MYGA,Myodes gapperi,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2594,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,14,83,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2565,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,14,77,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2308,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,14,86,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3087,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,15,86,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_006,NEON.MAM.D01.R3110,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,19,15,74,NA,15,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3178,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,21,15,80,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R0847,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,16,81,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R3027,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,14,77,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_001,NEON.MAM.D01.R2645,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,14,74,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.L2951,MYGA,Myodes gapperi,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2302,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,15,87,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R1493,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,16,92,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3084,MYGA,Myodes gapperi,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2590,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,15,83,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2581,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,14,93,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3028,MYGA,Myodes gapperi,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3038,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,15,80,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2904,MYGA,Myodes gapperi,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3030,MYGA,Myodes gapperi,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.L2307,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,14,83,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.L2919,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,14,75,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2908,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,15,74,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2916,MYGA,Myodes gapperi,species,NA,N,F,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R2849,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,16,82,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3073,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,15,78,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.306821,MYGA,Myodes gapperi,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-09-01,9,2016,HARV_010,NEON.MAM.D01.R3096,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,13,87,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R2608,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,85,NA,21,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R3149,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,79,NA,21,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R2796,MYGA,Myodes gapperi,species,NA,N,F,Y,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.L2407,MYGA,Myodes gapperi,species,NA,N,F,Y,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.O008C116926,MYGA,Myodes gapperi,species,NA,N,F,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R2547,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,78,NA,17,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R1211,TAST,Tamias striatus,species,NA,N,M,Y,released,30,NA,NA,NA,92,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R3306,TAST,Tamias striatus,species,NA,N,M,N,released,31,NA,NA,NA,92,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R2913,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,16,70,NA,22,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R3285,MYGA,Myodes gapperi,species,NA,N,F,N,released,16,NA,NA,NA,20,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.O008G216926,MYGA,Myodes gapperi,species,NA,N,M,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R0981,TAST,Tamias striatus,species,NA,N,M,Y,released,30,NA,NA,NA,84,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.L3327,TAST,Tamias striatus,species,NA,N,M,N,released,29,NA,NA,NA,81,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.L2807,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,15,75,NA,23,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R0950,MYGA,Myodes gapperi,species,NA,N,F,Y,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R2902,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,16,85,NA,23,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.L1983,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,91,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R2610,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,19,16,80,NA,27,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R0766,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,80,NA,21,NA
HARV,2016-09-26,9,2016,HARV_008,NEON.MAM.D01.R2494,MYGA,Myodes gapperi,species,NA,N,F,Y,released,19,NA,NA,NA,25,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.L3354,MYGA,Myodes gapperi,species,NA,N,F,N,released,18,NA,NA,NA,19,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3332,MYGA,Myodes gapperi,species,NA,N,F,N,released,17,NA,NA,NA,16,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3333,MYGA,Myodes gapperi,species,NA,N,F,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3330,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,20,15,77,NA,14,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2339,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2855,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,78,NA,21,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2866,MYGA,Myodes gapperi,species,NA,N,F,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.O021B216926,MYGA,Myodes gapperi,species,NA,N,F,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3055,MYGA,Myodes gapperi,species,NA,N,M,Y,released,17,NA,NA,NA,21,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2467,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,21,17,85,NA,33,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2464,MYGA,Myodes gapperi,species,NA,N,F,Y,released,18,NA,NA,NA,33,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3341,TAST,Tamias striatus,species,NA,N,M,N,released,33,NA,NA,NA,93,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2186,TAST,Tamias striatus,species,NA,N,F,Y,released,32,NA,NA,NA,91,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2881,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,21,15,81,NA,25,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2600,MYGA,Myodes gapperi,species,NA,N,F,Y,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2267,MYGA,Myodes gapperi,species,NA,N,F,Y,released,17,NA,NA,NA,20,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3346,MYGA,Myodes gapperi,species,NA,N,F,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3348,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,15,79,NA,19,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2766,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,80,NA,21,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2499,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,16,79,NA,20,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.L3351,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,18,16,85,NA,15,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2472,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R3004,MYGA,Myodes gapperi,species,NA,N,F,Y,dead,18,NA,NA,NA,18,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.L1546,TAST,Tamias striatus,species,NA,N,F,Y,released,33,NA,NA,NA,83,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2232,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,15,83,NA,22,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.215591,MYGA,Myodes gapperi,species,NA,N,M,Y,released,17,NA,NA,NA,25,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.O021B1016926,MYGA,Myodes gapperi,species,NA,N,F,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2839,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,dead,19,15,80,NA,20,NA
HARV,2016-09-26,9,2016,HARV_021,NEON.MAM.D01.R2532,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,19,15,83,NA,21,NA
